,author,file
9682,Wolfe J. W.,import2016short/137
9683,Honey M.,import2016short/137
9684,Kanter D. E.,import2016short/137
9685,Hutchins E.,import2016short/137
9686,Kelley D.,import2016short/137
9687,Kelley T.,import2016short/137
9688,York NY,import2016short/137
9689,Kirsh D.,import2016short/137
9690,Maglio P.,import2016short/137
9691,Reed S. K.,import2016short/137
9692,Ryle G.,import2016short/137
9693,Bielaczyc K.,import2016short/108
9694,Kapur M.,import2016short/108
9695,Collins A.,import2016short/108
9696,Bransford J. D.,import2016short/108
9697,Brown A. L.,import2016short/108
9698,Cocking R. R.,import2016short/108
9699,Brown A. L.,import2016short/108
9700,Campione J. C.,import2016short/108
9701,Collins A.,import2016short/108
9702,Bielaczyc K.,import2016short/108
9703,Hod Y.,import2016short/108
9704,Ben-Zvi D.,import2016short/108
9705,Hod Y.,import2016short/108
9706,Ben-Zvi D.,import2016short/108
9707,Lave J.,import2016short/108
9708,Wenger E.,import2016short/108
9709,Rogoff B.,import2016short/108
9710,Sawyer K.,import2016short/108
9711,Sfard A.,import2016short/108
9712,Wertsch J. V.,import2016short/108
9713,Fairclough N,import2016short/130
9714,Fairclough N,import2016short/130
9715,Jacobson M.,import2016short/130
9716,Wilensky U.,import2016short/130
9717,Lee Y. C.,import2016short/130
9718,Machamer P.,import2016short/130
9719,Darden L.,import2016short/130
9720,Craver C. F.,import2016short/130
9721,Pedretti E.,import2016short/130
9722,Nazir J.,import2016short/130
9723,Russ R. S.,import2016short/130
9724,Scherr R. E.,import2016short/130
9725,Hammer D.,import2016short/130
9726,Mikeska J.,import2016short/130
9727,Senge P. M.,import2016short/130
9728,Sterman J. D.,import2016short/130
9729,Dijk T,import2016short/130
9730,Vattam S. S.,import2016short/130
9731,Goel A. K.,import2016short/130
9732,Rugaber S.,import2016short/130
9733,Hmelo-Silver C. E.,import2016short/130
9734,Jordan R.,import2016short/130
9735,Gray S.,import2016short/130
9736,Sinha S.,import2016short/130
9737,Wilensky U.,import2016short/130
9738,Wilensky U.,import2016short/130
9739,Resnick M.,import2016short/130
9740,Jong T.,import2016short/112
9741,Jong T.,import2016short/112
9742,Njoo M.,import2016short/112
9743,Jong T.,import2016short/112
9744,Joolingen W. R.,import2016short/112
9745,Edelson D. C.,import2016short/112
9746,Gordin D. N.,import2016short/112
9747,Pea R. D.,import2016short/112
9748,Hmelo C. E.,import2016short/112
9749,Nagarajan A.,import2016short/112
9750,Roger S.,import2016short/112
9751,Kalyuga S.,import2016short/112
9752,Klahr D.,import2016short/112
9753,Nigam M.,import2016short/112
9754,Manlove S.,import2016short/112
9755,Lazonder A. W.,import2016short/112
9756,Jong T.,import2016short/112
9757,Pedaste M.,import2016short/112
9758,Maeots M.,import2016short/112
9759,Siiman L. A.,import2016short/112
9760,Jong T.,import2016short/112
9761,Riesen S. A. N.,import2016short/112
9762,Kamp E. T.,import2016short/112
9763,Tsourlidaki E.,import2016short/112
9764,Roll I.,import2016short/112
9765,Briseno A.,import2016short/112
9766,Yee N.,import2016short/112
9767,Welsh A.,import2016short/112
9768,Veermans K.,import2016short/112
9769,Jong T.,import2016short/112
9770,Joolingen W. R.,import2016short/112
9771,Veermans K.,import2016short/112
9772,Joolingen W. R.,import2016short/112
9773,Jong T.,import2016short/112
9774,Zacharia Z. C.,import2016short/112
9775,Manoli C.,import2016short/112
9776,Xenofontos N.,import2016short/112
9777,Jong T.,import2016short/112
9778,Pedaste M.,import2016short/112
9779,Riesen S. A. N.,import2016short/112
9780,Tsourlidaki E.,import2016short/112
9781,Berland L. K.,import2016short/115
9782,McNeill K. L.,import2016short/115
9783,Driver R.,import2016short/115
9784,Newton P.,import2016short/115
9785,Osborne J.,import2016short/115
9786,Duschl R. A.,import2016short/115
9787,Engle R. A.,import2016short/115
9788,Conant F. R.,import2016short/115
9789,Hofer B. K.,import2016short/115
9790,Jordan B.,import2016short/115
9791,Henderson A.,import2016short/115
9792,Lemke J.,import2016short/115
9793,McDonald S.,import2016short/115
9794,Kelly G.,import2016short/115
9795,Michaels S.,import2016short/115
9796,Connor C.,import2016short/115
9797,Resnick L. B.,import2016short/115
9798,Millar R.,import2016short/115
9799,Osborne J.,import2016short/115
9800,Manz E.,import2016short/115
9801,Ryu S.,import2016short/115
9802,Sandoval W. A.,import2016short/115
9803,Sandoval W. A.,import2016short/115
9804,Sodian B.,import2016short/115
9805,Koerber S.,import2016short/115
9806,Wong J.,import2016short/115
9807,Akkerman S. F.,import2016short/123
9808,Bakker A.,import2016short/123
9809,Engle R. A.,import2016short/123
9810,Conant F. R.,import2016short/123
9811,Latour B.,import2016short/123
9812,Woolgar S.,import2016short/123
9813,Lave J.,import2016short/123
9814,Wenger E.,import2016short/123
9815,Star S. L.,import2016short/123
9816,Griesemer J. R.,import2016short/123
9817,Wenger E.,import2016short/123
9818,Carvalho L.,import2016short/124
9819,Goodyear P.,import2016short/124
9820,M W,import2016short/124
9821,Kemp M. W.,import2016short/124
9822,Boynton W. R.,import2016short/124
9823,Lee C.,import2016short/124
9824,R S,import2016short/124
9825,R S,import2016short/124
9826,Nersessian N. J.,import2016short/124
9827,Pennington D.,import2016short/124
9828,Pennington D.,import2016short/124
9829,Bammer G.,import2016short/124
9830,Danielson A.,import2016short/124
9831,Gosselin D. C.,import2016short/124
9832,Gouvea J.,import2016short/124
9833,Habron G.,import2016short/124
9834,Hawthorne D.,import2016short/124
9835,Parnell R. A.,import2016short/124
9836,Thompson K.,import2016short/124
9837,Vincent S.,import2016short/124
9838,Wei C.,import2016short/124
9839,K G,import2016short/124
9840,Roy E. D.,import2016short/124
9841,Morzillo A. T.,import2016short/124
9842,Seijo F.,import2016short/124
9843,Reddy S. M. W.,import2016short/124
9844,Rhemtulla J. M.,import2016short/124
9845,Milder J. C.,import2016short/124
9846,Ainsworth S.,import2016short/170
9847,Prain V.,import2016short/170
9848,Tytler R.,import2016short/170
9849,Bollen L.,import2016short/170
9850,Joolingen W. R.,import2016short/170
9851,Cooper M. M.,import2016short/170
9852,Williams L. C.,import2016short/170
9853,Underwood S. M.,import2016short/170
9854,Gooding D. C.,import2016short/170
9855,Hogan K.,import2016short/170
9856,Nastasi B. K.,import2016short/170
9857,Pressley M.,import2016short/170
9858,Kozma R.,import2016short/170
9859,Chin E.,import2016short/170
9860,Russell J.,import2016short/170
9861,Marx N.,import2016short/170
9862,Lehrer R.,import2016short/170
9863,Schauble L.,import2016short/170
9864,Lemke J.,import2016short/170
9865,Louca L. T.,import2016short/170
9866,Zacharia Z. C.,import2016short/170
9867,Moje E. B.,import2016short/170
9868,Nersessian N.,import2016short/170
9869,Mulder Y. G.,import2016short/170
9870,Lazonder A. W.,import2016short/170
9871,Jong T.,import2016short/170
9872,Older J.,import2016short/170
9873,Prain V.,import2016short/170
9874,Tytler R.,import2016short/170
9875,Stieff M.,import2016short/170
9876,Meter P.,import2016short/170
9877,Firetto C. M.,import2016short/170
9878,Waldrip B. G.,import2016short/170
9879,Prain V.,import2016short/170
9880,Zhang Z. H.,import2016short/170
9881,Linn M. C.,import2016short/170
9882,Zhang Z. H.,import2016short/170
9883,Linn M. C.,import2016short/170
9884,Ang R.P.,import2016short/177
9885,Asterhan C. S. C.,import2016short/177
9886,Rosenberg H.,import2016short/177
9887,Bouhnik D.,import2016short/177
9888,Deshen M.,import2016short/177
9889,Buder J.,import2016short/177
9890,Bodemer D.,import2016short/177
9891,Chen B.,import2016short/177
9892,Bryer T.,import2016short/177
9893,Erber M. W.,import2016short/177
9894,Hodges S. D.,import2016short/177
9895,Wilson T. D.,import2016short/177
9896,Forkosh-Baruch A.,import2016short/177
9897,Hershkovitz A.,import2016short/177
9898,Greenhow C.,import2016short/177
9899,Askari E.,import2016short/177
9900,Greenhow C.,import2016short/177
9901,Gibbins T.,import2016short/177
9902,Menzer M. M.,import2016short/177
9903,Hershkovitz A.,import2016short/177
9904,Forkosh-Baruch A.,import2016short/177
9905,Ihmeideh F. M.,import2016short/177
9906,Al-omari A. A.,import2016short/177
9907,Maranto G.,import2016short/177
9908,Barton M.,import2016short/177
9909,Moll L.C.,import2016short/177
9910,Amanti C.,import2016short/177
9911,Negg D.,import2016short/177
9912,Gonzalez N.,import2016short/177
9913,Ophir Y.,import2016short/177
9914,Rosenberg H.,import2016short/177
9915,Asterhan C. S. C.,import2016short/177
9916,Schwarz B.B.,import2016short/177
9917,Puhl T.,import2016short/177
9918,Tsovaltzi D.,import2016short/177
9919,Weinberger A.,import2016short/177
9920,Resnick L. B.,import2016short/177
9921,Asterhan C. S. C.,import2016short/177
9922,Clarke S. N.,import2016short/177
9923,Tsovaltzi D.,import2016short/177
9924,Puhl T.,import2016short/177
9925,Judele R.,import2016short/177
9926,Weinberger A.,import2016short/177
9927,Weinberger A.,import2016short/177
9928,Fischer F.,import2016short/177
9929,Weinberger A.,import2016short/177
9930,Stegmann K.,import2016short/177
9931,Fischer F.,import2016short/177
9932,Barab S.A.,import2016short/148
9933,Squire K.,import2016short/148
9934,Hackbarth A. J.,import2016short/148
9935,Derry S. J.,import2016short/148
9936,Eagan B. R.,import2016short/148
9937,Gressick J..,import2016short/148
9938,Collins A.,import2016short/148
9939,Joseph D.,import2016short/148
9940,Bielaczyc K.,import2016short/148
9941,Dede C.,import2016short/148
9942,Derry S. J.,import2016short/148
9943,Pea R. D.,import2016short/148
9944,Engle R. A.,import2016short/148
9945,Erickson F.,import2016short/148
9946,Goldman R.,import2016short/148
9947,Hall R.,import2016short/148
9948,Koselmann T.,import2016short/148
9949,Lemke J.,import2016short/148
9950,Sherin M.,import2016short/148
9951,Sherin B.,import2016short/148
9952,Derry S.J.,import2016short/148
9953, H,import2016short/148
9954,ackbarth A.,import2016short/148
9955,Gonzalez C.,import2016short/148
9956,Sandoval W.,import2016short/148
9957,Bielaczyc K.,import2016short/148
9958,Leherer R.,import2016short/148
9959,Chi M. T. H.,import2016short/141
9960,Csanadi A.,import2016short/141
9961,Kollar I.,import2016short/141
9962,Fischer F.,import2016short/141
9963,2015 A,import2016short/141
9964,Daxenberger J.,import2016short/141
9965,Ferschke O.,import2016short/141
9966,Gurevych I.,import2016short/141
9967,Zesch T.,import2016short/141
9968,2014 J,import2016short/141
9969,Fischer F.,import2016short/141
9970,Kollar I.,import2016short/141
9971,Ufer S.,import2016short/141
9972,Sodian B.,import2016short/141
9973,Hussmann H.,import2016short/141
9974,Pekrun R.,import2016short/141
9975,Eberle J.,import2016short/141
9976,Ghanem C.,import2016short/141
9977,Pankofer S.,import2016short/141
9978,Fischer F.,import2016short/141
9979,Kollar I.,import2016short/141
9980,Lawson T. R.,import2016short/141
9981,2015 A,import2016short/141
9982,Gobert J. D.,import2016short/141
9983,Pedro M.,import2016short/141
9984,Raziuddin J.,import2016short/141
9985,Baker R. S.,import2016short/141
9986,Guyon I.,import2016short/141
9987,Elisseeff A.,import2016short/141
9988,Heimerl F.,import2016short/141
9989,Jochim C.,import2016short/141
9990,Koch S.,import2016short/141
9991,Ertl T.,import2016short/141
9992,2012 D,import2016short/141
9993,Lamprecht A.,import2016short/141
9994,Hautli A.,import2016short/141
9995,Rohrdantz C.,import2016short/141
9996,Bogel T.,import2016short/141
9997,2013 A,import2016short/141
9998,Mayfield E.,import2016short/141
9999,Rosé C.,import2016short/141
10000,Rosé C.,import2016short/141
10001,Wang Y.,import2016short/141
10002, C,import2016short/141
10003,ui Y.,import2016short/141
10004,Arguello J.,import2016short/141
10005,Stegmann K.,import2016short/141
10006,Weinberger A.,import2016short/141
10007,Fischer F.,import2016short/141
10008,Stoffel F.,import2016short/141
10009,Flekova L.,import2016short/141
10010,Oelke D.,import2016short/141
10011,Gurevych I.,import2016short/141
10012,Keim D. A.,import2016short/141
10013,2015 O,import2016short/141
10014,Spari M.,import2016short/141
10015,Suthers D. D.,import2016short/141
10016,Collins A.,import2016short/146
10017,Brown J.S.,import2016short/146
10018,Newman S.E.,import2016short/146
10019,DiSalvo B. J.,import2016short/146
10020,Guzdial M.,import2016short/146
10021,Mcklin T.,import2016short/146
10022,Meadows C.,import2016short/146
10023,Perry K.,import2016short/146
10024,Steward C.,import2016short/146
10025,Bruckman A.,import2016short/146
10026,Fullerton T.,import2016short/146
10027,Swain C.,import2016short/146
10028,Hoffman S.,import2016short/146
10029,Owensby J.N.,import2016short/146
10030,Palincsar A.,import2016short/146
10031,Brown A.,import2016short/146
10032,Polya G.,import2016short/146
10033,Puntembekar S.,import2016short/146
10034,Kolodner J. L.,import2016short/146
10035,Roschelle J.,import2016short/146
10036,Schneider G. M.,import2016short/146
10037,Gersting J. L.,import2016short/146
10038,Thomas J.O.,import2016short/146
10039,Thomas J.O.,import2016short/146
10040,Vygotsky L. S.,import2016short/146
10041,Wing J.M.,import2016short/146
10042,Wing J. M.,import2016short/146
10043,Mathematical P,import2016short/146
10044,Wing J.M.,import2016short/146
10045,Dillenbourg P.,import2016short/125
10046,Baker M. J.,import2016short/125
10047,Blaye A.,import2016short/125
10048,Malley C.,import2016short/125
10049,Koh E.,import2016short/125
10050,Hong H.,import2016short/125
10051,Seah J.,import2016short/125
10052,Näykki P.,import2016short/125
10053,Järvelä S.,import2016short/125
10054,Kirschner P. A.,import2016short/125
10055,Järvenoja H.,import2016short/125
10056,Sins P. H. M.,import2016short/125
10057,Savelsbergh E. R.,import2016short/125
10058,Joolingen W. R.,import2016short/125
10059,Hout-Wolters B. H. A. M.,import2016short/125
10060,Soller A.,import2016short/125
10061,Bossche P.,import2016short/125
10062,Gijselaers W. H.,import2016short/125
10063,Segers M.,import2016short/125
10064,Kirschner P. A.,import2016short/125
10065,Cho Y. H.,import2016short/122
10066,MacArthur C.,import2016short/122
10067,Hattie J.,import2016short/122
10068,Timperley H.,import2016short/122
10069,Kluger A. N.,import2016short/122
10070,Denisi A.,import2016short/122
10071,Mayring P.,import2016short/122
10072,Nicol D.,import2016short/122
10073,Thomson A.,import2016short/122
10074,Breslin C.,import2016short/122
10075,Strijbos J. W.,import2016short/122
10076,Martens R.,import2016short/122
10077, P,import2016short/122
10078,rins F. J.,import2016short/122
10079,Jochems W. M. G.,import2016short/122
10080,Strijbos J. W.,import2016short/122
10081,Müller A.,import2016short/122
10082,Topping K.,import2016short/122
10083,Zundert M. J.,import2016short/122
10084,Sluijsmans D. M. A.,import2016short/122
10085,Könings K. D.,import2016short/122
10086,Merriënboer J. J. G.,import2016short/122
10087,Dillenbourg P.,import2016short/114
10088,Fischer F.,import2016short/114
10089,Kollar I.,import2016short/114
10090,Stegmann K.,import2016short/114
10091,Wecker C.,import2016short/114
10092,Järvelä S.,import2016short/114
10093,Hadwin A. F.,import2016short/114
10094,Miller M.,import2016short/114
10095,Hadwin A.,import2016short/114
10096,Scardamalia M.,import2016short/114
10097,Bereiter C.,import2016short/114
10098,Stahl G.,import2016short/114
10099,Koschmann T.,import2016short/114
10100,Suthers D.,import2016short/114
10101,Appadurai A.,import2016short/113
10102,Cervero R.,import2016short/113
10103,Golub A.,import2016short/113
10104,Hodges D.C.,import2016short/113
10105,Kabayadondo Z.,import2016short/113
10106,Lave J.,import2016short/113
10107,Wenger E.,import2016short/113
10108,McDermott R.,import2016short/113
10109,Monson I.,import2016short/113
10110,Pea R.,import2016short/113
10111,Poppi C.,import2016short/113
10112,Dijk R.,import2016short/113
10113,Bruijn M.,import2016short/113
10114,Gewald J.,import2016short/113
10115,Vygotsky L. S.,import2016short/113
10116,Walkerdine V.,import2016short/113
10117,Freire P.,import2016short/147
10118,Erickson F.,import2016short/147
10119,Reis G.,import2016short/147
10120,Oliveira A.,import2016short/147
10121,Westheimer J.,import2016short/147
10122,Kahne J.,import2016short/147
10123,Argument H,import2016short/140
10124,illsdale NJ,import2016short/140
10125,Aronson J.,import2016short/140
10126,Ben-Zvi D.,import2016short/140
10127,Aridor K.,import2016short/140
10128,Lehrer R.,import2016short/140
